id,laminate_id,finish_number,finish_name,collection,variant,sku_code,grain,product_type,manufacturer,region,texture_code,texture_name,texture_premium,grade_code,thickness_in,thickness_mm,size_4x8,size_5x8,size_4x10,size_4x12,size_5x12,size_5x10,texture_description,grade_description,notes
964,203,949,White,Sculpted,,949-SP,0,Laminate,Formica,NA,SP,Sculpted,1,20,.027,.7,1,0,0,0,0,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
965,204,2200,Dark Chocolate,Sculpted,,2200-SP,0,Laminate,Formica,NA,SP,Sculpted,1,12,.035,.9,1,0,0,0,1,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
966,204,2200,Dark Chocolate,Sculpted,,2200-SP,0,Laminate,Formica,NA,SP,Sculpted,1,20,.027,.7,1,0,0,0,0,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
967,205,3505,Storm Solidz,Sculpted,,3505-SP,0,Laminate,Formica,NA,SP,Sculpted,1,12,.035,.9,1,0,0,0,1,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
968,205,3505,Storm Solidz,Sculpted,,3505-SP,0,Laminate,Formica,NA,SP,Sculpted,1,20,.027,.7,1,0,0,0,0,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
969,206,5342,Earth,Sculpted,,5342-SP,0,Laminate,Formica,NA,SP,Sculpted,1,12,.035,.9,1,0,0,0,1,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
970,206,5342,Earth,Sculpted,,5342-SP,0,Laminate,Formica,NA,SP,Sculpted,1,20,.027,.7,1,0,0,0,0,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
971,207,5349,Fossil,Sculpted,,5349-SP,0,Laminate,Formica,NA,SP,Sculpted,1,12,.035,.9,1,0,0,0,1,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
972,207,5349,Fossil,Sculpted,,5349-SP,0,Laminate,Formica,NA,SP,Sculpted,1,20,.027,.7,1,0,0,0,0,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
973,208,7812,MDF Solidz,Sculpted,,7812-SP,0,Laminate,Formica,NA,SP,Sculpted,1,12,.035,.9,1,0,0,0,1,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
974,208,7812,MDF Solidz,Sculpted,,7812-SP,0,Laminate,Formica,NA,SP,Sculpted,1,20,.027,.7,1,0,0,0,0,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
975,209,7813,Cardboard Solidz,Sculpted,,7813-SP,0,Laminate,Formica,NA,SP,Sculpted,1,12,.035,.9,1,0,0,0,1,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
976,209,7813,Cardboard Solidz,Sculpted,,7813-SP,0,Laminate,Formica,NA,SP,Sculpted,1,20,.027,.7,1,0,0,0,0,0,Horizontal lines meander across the laminate sheet in a slightly undulating fashion. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and specific colors within the Sculpted Collection. Horizontal texture.,"Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
977,210,098,Fiery Red,Solid Colors,,,0,Laminate,Formica,NA,58,Matte,0,12,.035,.9,0,1,0,0,0,0,"A texture that imparts a warm, pleasing effect that enhances the beauty of color and produces a greater clarity and depth. Recommended for horizontal and vertical interior applications. Available on all Solid Colors, Patterns and Woodgrains. Non directional texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).","Source lists 2.5', 3', 4', 5'x8', 10', 12' - only 5'x8' is an exact paired match to a tracked size bucket; the rest are unpaired single dimensions, excluded per convention. Flagged for manual verification since this is sparser than typical Grade 12 rows."
